temperature,rate_3,rate_5,rate_10,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_cumulative
281.21165,66.92008,74.2072,84.36608,0.744909101,0.011388362,0.592517559,0.083764141,0.004314395,0.691984456,0.72769315,0.211604187,0.0,0.010338942,0.476777284,0.698720412,0.36253476918789573,0.005628573511448829,0.27167561329947365,0.05374268435872465,0.002116523934440006,0.33316339510408716
282.16656,66.22075,73.50233,84.03048,0.724064532,0.010150436,0.542559007,0.086824648,0.004440899,0.64397499,0.738358909,0.211838107,0.0,0.010743778,0.463528958,0.686110843,0.3614194983551613,0.004752243598906814,0.2792123772957173,0.054987337624791785,0.00216736493186597,0.3411193234512819
283.12148,65.53724,72.79706,83.67583,0.695710926,0.009025763,0.473617528,0.090017099,0.004571798,0.577232188,0.732389729,0.212022065,0.0,0.01116742,0.448188435,0.67137792,0.37467736170211197,0.00399287881145682,0.2869389550840774,0.05626606530321146,0.0022196457399492357,0.3494175449386949
284.07639,64.89206,72.10359,83.31491,0.631328907,0.008006818,0.384168112,0.093347876,0.004707265,0.49023007,0.728216627,0.212155926,0.0,0.011610872,0.430989994,0.654756792,0.3836047643772247,0.003338583403931382,0.2948539170296879,0.057579907343236855,0.00227341243576614,0.35804582021262227
285.03131,64.33151,71.40629,82.94321,0.511919123,0.007086173,0.275987503,0.096823834,0.004847487,0.384744998,0.724472799,0.212239597,0.0,0.012075222,0.412188755,0.636503575,0.3931083275583873,0.0027779560461266345,0.3029550256412073,0.0589299948085566,0.002328715080960976,0.3669916915768515
285.98622,63.91438,70.71997,82.56414,0.373185714,0.006256629,0.158372598,0.100452044,0.004992656,0.270073928,0.717351821,0.212273019,0.0,0.012561607,0.392055822,0.616890448,0.4199428957167015,0.0023002615512756463,0.3112383782802064,0.06031744107016373,0.0023856032890195913,0.3762416841906654
286.94114,63.61879,70.03627,82.14119,0.225071504,0.005511183,0.054820083,0.104240093,0.005142978,0.169714338,0.69867457,0.212256166,0.0,0.013071252,0.370870284,0.596197702,0.42489626804142233,0.0018954662896820264,0.31969886212682275,0.06174345632756337,0.002444130938390584,0.3857819156824587
287.89605,63.48453,69.38562,81.75266,0.145546934,0.00484313,0.003211345,0.108195807,0.005298662,0.121548945,0.692365174,0.212189053,0.0,0.013605442,0.34891451,0.574709005,0.41879631254787597,0.00155433155805335,0.3283292033589714,0.06320923271659905,0.0025043514851654943,0.3955971191187893
288.85097,63.34082,68.71397,81.34136,0.167653845,0.004246031,0.0,0.112327581,0.005459933,0.122033545,0.694815679,0.212071725,0.0,0.014165562,0.326466284,0.552703571,0.4539568782566832,0.0012684057861018605,0.33712037985634724,0.06471606528141662,0.002566322954039232,0.40567117387790497
289.80588,63.16434,68.05864,80.88568,0.190948868,0.003713787,0.0,0.116644064,0.005627021,0.125984872,0.667436566,0.211904268,0.0,0.014753066,0.303794954,0.530452288,0.46307801342386057,0.0010300577248750957,0.3460605584892197,0.06626523060217489,0.002630102979469701,0.41598594979573933
290.7608,62.97614,67.43928,80.45696,0.190063964,0.003240609,0.0,0.12115453,0.005800173,0.130195311,0.654571412,0.211686797,0.0,0.015369525,0.281154499,0.508210821,0.46196271923234633,0.0008324378488287187,0.35513543986483137,0.06785811462810787,0.00269575409361911,0.42652174643538704
291.71571,62.80135,66.80852,80.00341,0.190063964,0.002821065,0.0,0.125868526,0.00597964,0.134669231,0.636695662,0.211419471,0.0,0.016016585,0.258781058,0.486217114,0.48068670279023706,0.0006694696856984679,0.3643270602088952,0.06949608440063137,0.0027633384777844263,0.4372559527730095
292.67063,62.61315,66.2233,79.53893,0.210552913,0.002450052,0.0,0.130796274,0.006165694,0.13941202,0.595853903,0.211102475,0.0,0.016696028,0.236887499,0.464686001,0.49211192309950036,0.0005357928038003816,0.37361403350697897,0.0711806231849637,0.0028329235679797914,0.4481633730637229
293.62554,62.39923,65.67054,79.06356,0.225276582,0.002122826,0.0,0.135948285,0.006358613,0.144429724,0.556342947,0.210736038,0.0,0.017409725,0.215662589,0.443808353,0.4994371057050486,0.00042672857338670674,0.38297018787138176,0.07291319483216953,0.0029045764970387173,0.4592146877739767
294.58046,62.18291,65.16078,78.58509,0.222742299,0.001834971,0.0,0.141335794,0.006558693,0.149729458,0.505180789,0.210320413,0.0,0.018159703,0.195267358,0.423747473,0.5035736428472575,0.00033821540796296235,0.3923646588857861,0.07469538667533447,0.0029783700401532953,0.4703766310092368
295.53537,61.97383,64.70573,78.10182,0.225585454,0.001582417,0.0,0.146970333,0.00676624,0.15531899,0.441395675,0.209855903,0.0,0.018948089,0.1758359,0.404639891,0.5139461851929497,0.0002667620127051299,0.40176032220418506,0.07652876603928409,0.003054376726539383,0.4816102269827137
296.49029,61.75208,64.31779,77.60354,0.233785222,0.001361408,0.0,0.152864199,0.006981583,0.161207189,0.37839988,0.209342824,0.0,0.01977719,0.157473529,0.386593542,0.5334978683436091,0.00020938296982498088,0.4111136774530309,0.07841503139718566,0.003132675149054451,0.492870766969096
297.4452,61.52734,63.98305,77.08293,0.238518578,0.001168511,0.0,0.159029983,0.007205055,0.167403548,0.293461272,0.20878155,0.0,0.020649434,0.140258983,0.369689966,0.5399015126085089,0.00016354892785737208,0.4203730293889278,0.0803558604987198,0.0032133437226768307,0.5041057825381817
298.40012,61.29655,63.75733,76.57242,0.237225256,0.001000582,0.0,0.165481067,0.007437018,0.173918667,0.204389585,0.208172463,0.0,0.021567452,0.124244128,0.353984042,0.5465880416345996,0.00012712787172161052,0.42947808458854303,0.08235307031407017,0.0032964673842960355,0.5152547501586308
299.35503,61.07428,63.5927,76.03904,0.265316467,0.000854771,0.0,0.172231103,0.007677842,0.180763716,0.171345105,0.207516003,0.0,0.022534017,0.109457172,0.339507192,0.5604582408641363,9.833833973541503e-05,0.43835782414392493,0.08440845620983299,0.0033821309734740246,0.5262467496669674
300.30995,60.78984,63.43009,75.50204,0.283763329,0.000728488,0.0,0.179294539,0.007927926,0.187950953,0.159773273,0.206812618,0.0,0.023552136,0.095903529,0.326268282,0.5666054492248449,7.569926308113168e-05,0.4469297173437466,0.08652396123943872,0.003470426350657077,0.5369998041969235
301.26486,60.53234,63.28756,74.95692,0.270584283,0.000619401,0.0,0.186686035,0.008187676,0.195493112,0.144876815,0.206062812,0.0,0.024624983,0.08356957,0.314257365,0.5736112350191505,5.7989517647417e-05,0.45509722353198445,0.08870150575061567,0.0035614453737468224,0.5474181641739944
302.21978,60.27307,63.1534,74.40654,0.276605825,0.000525408,0.0,0.194421013,0.008457533,0.203403955,0.147793336,0.205267094,0.0,0.025756003,0.0724242,0.303447296,0.5871937379899066,4.42072990405457e-05,0.46274851359426444,0.09094316661405165,0.0036552874653398974,0.5573911749726965
303.17469,60.00407,63.0053,73.83548,0.288554407,0.00044463,0.0,0.202514997,0.008737947,0.211697575,0.153003169,0.204426032,0.0,0.026948834,0.062422694,0.29379756,0.5938958350128658,3.353725980321437e-05,0.4697535471819064,0.09325099659625576,0.003752052156524311,0.5667901331944897
304.12961,59.72198,62.86119,73.2723,0.300482295,0.000375385,0.0,0.210984186,0.009029404,0.220388975,0.159061363,0.203540194,0.0,0.028207427,0.053508555,0.285256176,0.5898587842069887,2.5319070922969733e-05,0.4759621985285592,0.09562721415125207,0.003851847136333558,0.5754665788870678
305.08452,59.4302,62.70152,72.70895,0.308137346,0.000316178,0.0,0.219844686,0.009332401,0.229493265,0.175633345,0.20261021,0.0,0.029535963,0.045617056,0.27776323,0.5846751310407967,1.9022040782482373e-05,0.4812009015279755,0.09807401183757751,0.003954780331882311,0.5832487157382178
306.03944,59.13349,62.52576,72.15567,0.303534794,0.000265682,0.0,0.229113099,0.009647475,0.239026257,0.172266518,0.201636702,0.0,0.030938984,0.038677033,0.271252719,0.582769182281595,1.4221748805525852e-05,0.4852701364740299,0.10059375733036183,0.004060968476048867,0.5899390840292461
306.99435,58.8505,62.37252,71.59596,0.31658294,0.000222725,0.0,0.238805624,0.009975179,0.249003528,0.177041762,0.200620359,0.0,0.032421303,0.032613875,0.265655537,0.5905237179776961,1.058127730063425e-05,0.48794077515867895,0.10318879010019183,0.004170528690554702,0.5953106752267261
307.94927,58.52887,62.18764,71.02787,0.331945724,0.000186274,0.0,0.248938632,0.010316105,0.259441011,0.196651043,0.199561857,0.0,0.033988147,0.027351017,0.26090102,0.5894241321550879,7.834471339210774e-06,0.48895108322269376,0.1058616343341809,0.004283587610989343,0.5991041396392033
308.90418,58.21654,61.99695,70.47026,0.338799666,0.000155422,0.0,0.259527602,0.010670866,0.270353889,0.201609547,0.198461939,0.0,0.035645066,0.022812241,0.256919246,0.5889267108916556,5.772587675427806e-06,0.48800326032568686,0.10861478302658381,0.004400272436699913,0.601024088376646
309.8591,57.88182,61.8026,69.90312,0.345130138,0.000129374,0.0,0.270587647,0.011040119,0.28175714,0.204170011,0.197321331,0.0,0.037398091,0.018922748,0.25364217,0.5835544487297426,4.232703457978997e-06,0.4847606462394109,0.11145092352618342,0.004520720655675136,0.6007365231247274
310.81401,57.5574,61.60702,69.35577,0.350161947,0.000107439,0.0,0.282132226,0.011424542,0.293664207,0.206112572,0.196140829,0.0,0.039253631,0.015610755,0.251005215,0.577077500278655,3.0885485599083474e-06,0.4788458415528709,0.11437270811269165,0.004645070522120483,0.5978667087362429
311.76893,57.21307,61.40896,68.801,0.367184583,8.9e-05,0.0,0.294173564,0.011824867,0.306087442,0.220234396,0.194921204,0.0,0.041218655,0.012808119,0.248947978,0.5760564563005204,2.242732332691822e-06,0.46984014160909976,0.1173829929123358,0.004773471427455654,0.5919988486812239
312.72384,56.85614,61.18641,68.2556,0.384175446,7.36e-05,0.0,0.306721061,0.012241845,0.319036477,0.218417499,0.193663302,0.0,0.043300576,0.010451299,0.247415177,0.5594059340090993,1.6206520556121876e-06,0.45728676114108935,0.12048459394877928,0.004906073763182304,0.5826790495051065
313.67876,56.47936,60.99182,67.73263,0.406753608,6.07e-05,0.0,0.319781517,0.012676287,0.332518472,0.240058396,0.192367937,0.0,0.045507456,0.008481582,0.246356975,0.5473628511900088,1.1654361890879101e-06,0.44069777104610397,0.12368054018696795,0.005043039988358964,0.56942251665762
314.63367,56.07931,60.72794,67.21023,0.399779239,4.99e-05,0.0,0.333357118,0.013129031,0.346536057,0.235424524,0.191035997,0.0,0.047847882,0.006845529,0.245729408,0.5311050298960254,8.340202379805717e-07,0.41957104616437024,0.1269738139507099,0.005184533831792559,0.5517302279671107
315.58859,55.71585,60.5422,66.71831,0.404496985,4.1e-05,0.0,0.347445321,0.013600978,0.36108726,0.231843016,0.189668337,0.0,0.050331193,0.005494888,0.245494418,0.5019398249819531,5.939515355606134e-07,0.39341777750167883,0.13036761886368636,0.00533073211087661,0.5291167224277774
316.5435,55.30679,60.28516,66.25161,0.419231127,3.35e-05,0.0,0.362036238,0.014093059,0.376162835,0.255185163,0.188265887,0.0,0.052967345,0.004386662,0.245619894,0.49283963386797325,4.209348160189492e-07,0.3618137861959878,0.1338651034156005,0.005481813223223261,0.5011611237696276
317.49842,54.91519,60.05484,65.77707,0.427886438,2.74e-05,0.0,0.377111971,0.014606276,0.391745642,0.256394707,0.186829536,0.0,0.055767168,0.003482821,0.246079525,0.4845613234605892,2.9686908477304795e-07,0.3244788967240972,0.13746964456482028,0.0056379697767306725,0.46758680793473295
318.45333,54.4896,59.79549,65.32618,0.455940997,2.23e-05,0.0,0.392643113,0.015141666,0.407807105,0.265589147,0.185360251,0.0,0.058742208,0.002750121,0.24685258,0.4470819402650008,2.0835530451535547e-07,0.2814102685502887,0.141184553108125,0.005799396316482015,0.42839442633020025
319.40825,54.04442,59.54761,64.92322,0.464926184,1.82e-05,0.0,0.408587194,0.015700347,0.424305692,0.267018608,0.183858954,0.0,0.061905028,0.002159702,0.247923685,0.4043342323801724,1.4552258207010825e-07,0.23308299803205731,0.14501337368646516,0.005966302831397342,0.38406282007250186
320.36316,53.60167,59.28553,64.55397,0.463020275,1.47e-05,0.0,0.424883893,0.016283473,0.441182089,0.272411702,0.182326643,0.0,0.065269025,0.001686785,0.249282453,0.3653573493810356,1.0114530523177003e-07,0.18076009631288506,0.14895957046588837,0.006138901657520395,0.33585866958159905
321.31808,53.16013,59.02735,64.22545,0.475387998,1.19e-05,0.0,0.441452064,0.01689229,0.458356267,0.279024925,0.180764267,0.0,0.068848763,0.001310228,0.250923259,0.33079893781319214,6.99595914677694e-08,0.12691998411210698,0.15302684423936677,0.006317421932665167,0.2862643202437304
322.27299,52.69376,58.75264,63.9222,0.481477481,9.62e-06,0.0,0.458183039,0.017528086,0.475720742,0.288837214,0.179172854,0.0,0.072659771,0.001012181,0.252844805,0.2952149914319122,4.815466338194717e-08,0.07577830703083052,0.15721879675334002,0.006502095612044513,0.23949924755087842
323.22791,52.24059,58.47572,63.66164,0.469094051,7.75e-06,0.0,0.474935429,0.018192249,0.493135425,0.296597148,0.177553376,0.0,0.076718915,0.000777661,0.255049952,0.21541647744798098,3.298493189945679e-08,0.03359303087539962,0.1615392655151474,0.006693172949006221,0.20182550232448515
324.18282,51.79787,58.18619,63.51079,0.505170182,6.22e-06,0.0,0.491525601,0.018886219,0.510418044,0.291256415,0.175906884,0.0,0.081044159,0.000594219,0.257545262,0.15782033115693395,2.2484458234294212e-08,0.007594690652698713,0.1659919648940334,0.006890907553278253,0.1804775855844686
325.13774,51.2758,57.91947,63.36023,0.543702811,4.99e-06,0.0,0.507719051,0.019611545,0.527335585,0.302917261,0.174234371,0.0,0.085654979,0.000451569,0.26034092,0.16984246948417336,1.525230120226774e-08,0.00013865814887218105,0.17058083911298946,0.007095572983273557,0.1778150854974364
326.09265,50.75949,57.60767,63.18642,0.555614741,3.99e-06,0.0,0.523216729,0.020369834,0.543590552,0.317274409,0.172536908,0.0,0.090572078,0.000341292,0.263450277,0.19396478275351825,1.0296223430214074e-08,0.0,0.17530967800607153,0.007307446770977045,0.182617135073272
327.04757,50.21467,57.31353,62.98979,0.545797011,3.18e-06,0.0,0.537641351,0.021162814,0.558807348,0.316410449,0.170815502,0.0,0.095817838,0.000256536,0.266889876,0.20336885959834206,6.916822147507918e-09,0.0,0.18018248847883198,0.007526828219462033,0.18770932361511616
328.00248,49.71711,57.00338,62.79802,0.543409389,2.53e-06,0.0,0.550517884,0.021992283,0.572512701,0.331699608,0.169071239,0.0,0.101415968,0.000191777,0.270678983,0.1984574791237108,4.624075784990459e-09,0.0,0.18520308250344503,0.0077540213115583735,0.19295710843907918
328.9574,49.17685,56.68004,62.61077,0.56891978,2.01e-06,0.0,0.561252899,0.022860171,0.584115082,0.336967147,0.167305138,0.0,0.107391982,0.000142582,0.274839702,0.20493979935417173,3.076304344168849e-09,0.0,0.19037546705126368,0.007989353815252781,0.19836482394282082
329.91231,48.63057,56.35983,62.40662,0.571679159,1.59e-06,0.0,0.569107867,0.023768486,0.592877947,0.339250049,0.165518297,0.0,0.113772752,0.000105428,0.279396477,0.21916081147475097,2.0366827377190758e-09,0.0,0.19570340153751906,0.008233158985680994,0.2039365625598828
330.86723,48.08504,56.03213,62.19221,0.583214338,1.26e-06,0.0,0.573170882,0.024719384,0.597891526,0.340689983,0.163711741,0.0,0.120586986,7.75e-05,0.284376257,0.2237843080526929,1.341848370279465e-09,0.0,0.2011908058332905,0.008485796091076634,0.2096766032662155
331.82214,47.51673,55.70917,61.97923,0.588979188,9.93e-07,0.0,0.572324835,0.025715108,0.598040936,0.358649509,0.161886574,0.0,0.127864628,5.67e-05,0.289807905,0.23220381743779228,8.797783612958574e-10,0.0,0.20684128391088094,0.008747630809237083,0.21558891559989637
332.77706,46.96019,55.34717,61.74874,0.582339784,7.81e-07,0.0,0.565218182,0.026758067,0.591977031,0.377337232,0.160043826,0.0,0.135637295,4.12e-05,0.295722365,0.23722002323809477,5.740226663340128e-10,0.0,0.21265854899105122,0.009019057297747228,0.22167760686282112
333.73197,46.40456,54.98852,61.52618,0.580255851,6.13e-07,0.0,0.550245566,0.027850764,0.578096943,0.378672415,0.158184602,0.0,0.14393743,2.98e-05,0.302151869,0.24217852783242222,3.727130711899089e-10,0.0,0.21864590955947139,0.009300477176780623,0.2279463871089651
334.68689,45.852,54.62397,61.28622,0.577580192,4.8e-07,0.0,0.525554953,0.028995887,0.55455132,0.386123418,0.156309931,0.0,0.152798599,2.15e-05,0.309129996,0.25560394711423484,2.408275095465101e-10,0.0,0.22480670994540589,0.009592323279572199,0.2343990334658056
335.6418,45.30148,54.25109,61.03802,0.564479687,3.75e-07,0.0,0.489118912,0.030196228,0.519315516,0.393898898,0.154420918,0.0,0.162254248,1.54e-05,0.316690526,0.26043678738938425,1.5485578214464776e-10,0.0,0.2311437741395396,0.009895037103119059,0.24103881139751446
336.59672,44.77394,53.87169,60.78883,0.500358125,2.92e-07,0.0,0.438933147,0.031454785,0.470388223,0.40286314,0.152518586,0.0,0.172337678,1.09e-05,0.324867194,0.2703801848995866,9.909108911058949e-11,0.0,0.23765985906131523,0.01020909438843735,0.24786895354884367
337.55163,44.34588,53.48169,60.52164,0.37931197,2.27e-07,0.0,0.373484258,0.032774664,0.40625915,0.407497012,0.150604033,0.0,0.183080139,7.74e-06,0.333691908,0.2784174653138294,6.31003375632934e-11,0.0,0.24435705065568783,0.01053498090928758,0.2548920316280757
338.50655,44.04952,53.09344,60.2571,0.173982644,1.76e-07,0.0,0.292724774,0.034159201,0.326884151,0.419623873,0.148678276,0.0,0.194510142,5.44e-06,0.343193862,0.2832765874251919,3.998660782567984e-11,0.0,0.25123722569275286,0.01087322004676222,0.2621104457795017
339.46146,44.0136,52.68028,59.98063,0.032474148,1.36e-07,0.0,0.20000698,0.035611848,0.235618964,0.431305418,0.146742403,0.0,0.206650421,3.81e-06,0.353396636,0.3016235780255414,2.5216650160655115e-11,0.0,0.25830139338369595,0.01122434677342282,0.26952574018233544
340.41638,43.9875,52.26972,59.68105,0.03541685,1.05e-07,0.0,0.105491993,0.0371363,0.142628398,0.441332594,0.144797417,0.0,0.219515961,2.65e-06,0.364316031,0.3052993363468488,1.582508236719917e-11,0.0,0.2655501596408101,0.011588937403371184,0.27713909706000633
341.37129,43.94596,51.83741,59.39756,0.046491018,8.1e-08,0.0,0.030356265,0.038736379,0.069092725,0.446568607,0.142844393,0.0,0.233108958,1.84e-06,0.375955189,0.29544515931777937,9.883131148791633e-12,0.0,0.27298300583447227,0.01196758161496498,0.2849505874593204
342.32621,43.89871,51.41685,59.1168,0.050957431,6.23e-08,0.0,0.000774577,0.040416166,0.041190805,0.451474854,0.14088432,0.0,0.247414419,1.27e-06,0.388300004,0.31460413324607117,6.142269238705636e-12,0.0,0.2805987468544605,0.012360914575877872,0.2929596614364806
343.28112,43.84864,50.97517,58.79672,0.05382153,4.77e-08,0.0,0.0,0.042179867,0.042179915,0.461795037,0.138918256,0.0,0.262391544,8.67e-07,0.401310667,0.32961054736153983,3.798859030559209e-12,0.0,0.2883947365016131,0.012769586831634174,0.3011643233370461
344.23604,43.79592,50.5349,58.4873,0.05529288,3.65e-08,0.0,0.0,0.044031959,0.044031996,0.462543802,0.136947168,0.0,0.277964748,5.9e-07,0.414912507,0.3204211515582749,2.3381004944385774e-12,0.0,0.2963673072083496,0.013194299025414703,0.30956160623610235
345.19095,43.74304,50.09179,58.18477,0.057235441,2.78e-08,0.0,0.0,0.045977038,0.045977066,0.471518329,0.134972097,0.0,0.29400855,4e-07,0.428981047,0.329898335629796,1.4320667180259158e-12,0.0,0.3045108887524469,0.013635769461751325,0.3181466582156303
346.14587,43.68661,49.63438,57.85725,0.058219832,2.12e-08,0.0,0.0,0.048019969,0.048019991,0.472047177,0.132993986,0.0,0.310330022,2.69e-07,0.443324277,0.3458946912873415,8.728687643189627e-13,0.0,0.31281841282385997,0.014094771663130596,0.32691318448786344
347.10078,43.63185,49.19026,57.52417,0.090468438,1.61e-08,0.0,0.0,0.050165719,0.050165735,0.47304202,0.131013852,0.0,0.326641821,1.8e-07,0.457655854,0.34763304770266856,5.294497891303209e-13,0.0,0.32128032804997525,0.014572099397986973,0.3358524274484917
348.0557,43.51383,48.73095,57.19333,0.070068503,1.22e-08,0.0,0.0,0.052419509,0.052419521,0.482917348,0.129032615,0.0,0.342528765,1.2e-07,0.4715615,0.36220517791377915,3.195848516884013e-13,0.0,0.32988494636639565,0.015068607340623938,0.34495355370733916
349.01061,43.49803,48.26797,56.83242,0.037490028,9.21e-09,0.0,0.0,0.054786616,0.054786625,0.488279025,0.127051264,0.0,0.357399491,7.97e-08,0.484450834,0.38340055974888543,1.9197194366274126e-13,0.0,0.33861733249606696,0.015585173329731507,0.35420250582599044
349.96553,43.44223,47.79842,56.4611,0.068006153,6.94e-09,0.0,0.0,0.057272535,0.057272542,0.481744344,0.12507069,0.0,0.370424819,5.25e-08,0.495495561,0.3918568983370747,1.1475586025933318e-13,0.0,0.3474595608441371,0.01612274242487665,0.3635823032691285
350.92044,43.36815,47.34792,56.08404,0.075436056,5.22e-09,0.0,0.0,0.05988274,0.059882745,0.475042247,0.123091853,0.0,0.380453616,3.44e-08,0.503545504,0.39216058710842816,6.826564511361501e-14,0.0,0.356389451302158,0.016682286135632718,0.373071737437859
351.87536,43.29816,46.89117,55.71214,0.068320165,3.92e-09,0.0,0.0,0.062622836,0.06262284,0.471596878,0.121115615,0.0,0.385908093,2.25e-08,0.507023731,0.37929019686089305,4.0412434588690775e-14,0.0,0.36538069464586903,0.017264850196917123,0.3826455448428266
352.83027,43.23767,46.44725,55.35966,0.080347287,2.93e-09,0.0,0.0,0.06549828,0.065498283,0.455370473,0.119142904,0.0,0.384657097,1.46e-08,0.503800015,0.4013076327839684,2.3807735538676322e-14,0.0,0.3744013986274885,0.01787151047880149,0.3922729091063138
353.78519,43.14471,46.02149,54.94571,0.090772408,2.19e-09,0.0,0.0,0.068514513,0.068514515,0.446332925,0.117174548,0.0,0.373889798,9.39e-09,0.491064355,0.43341030268130964,1.3957467031293298e-14,0.0,0.3834140261827962,0.01850342483422149,0.40191745101703164
354.7401,43.06431,45.59483,54.53192,0.090039366,1.63e-09,0.0,0.0,0.071676607,0.071676608,0.426582682,0.11521144,0.0,0.350054805,6.02e-09,0.465266251,0.42299063621592836,8.143018752767256e-15,0.0,0.39237370629094803,0.01916178536478781,0.411535491655744
355.69502,42.97275,45.20679,54.13787,0.093673236,1.21e-09,0.0,0.0,0.07498937,0.074989371,0.382866292,0.113254373,0.0,0.309054072,3.84e-09,0.422308449,0.41629887106688557,4.72769728680765e-15,0.0,0.4012279126410664,0.019847874727624136,0.4210757873686952
356.64993,42.88541,44.86362,53.73686,0.094736146,9e-10,0.0,0.0,0.07845689,0.078456891,0.32630164,0.111304206,0.0,0.247211234,2.44e-09,0.358515442,0.43985569489992216,2.73151905530617e-15,0.0,0.4099144835267995,0.020563014391905717,0.43047749791870793
357.60485,42.79182,44.58361,53.29782,0.096458831,6.66e-10,0.0,0.0,0.082082578,0.082082579,0.214499943,0.109361693,0.0,0.164333748,1.54e-09,0.273695442,0.4553336743839438,1.5705225107064355e-15,0.0,0.4183609500568454,0.021308625826308672,0.43966957588315564
358.55976,42.70119,44.45396,52.86725,0.094453438,4.92e-10,0.0,0.0,0.085868568,0.085868568,0.086086716,0.107427655,0.0,0.071862286,9.64e-10,0.179289942,0.4559986480729421,8.986167064719533e-16,0.0,0.4264822012313694,0.022086174333079932,0.4485683755644502
359.51468,42.61143,44.4192,52.42694,0.094327771,3.62e-10,0.0,0.0,0.08981564,0.08981564,0.035877533,0.105502809,0.0,0.007424236,6.02e-10,0.112927045,0.446112847915348,5.116702005367722e-16,0.0,0.43417935427440435,0.0228972355729332,0.45707658984733807
360.46959,42.52104,44.38544,52.01525,0.099312456,2.66e-10,0.0,0.0,0.093922422,0.093922423,0.03911339,0.103587933,0.0,0.0,3.73e-10,0.103587933,0.44937488420074345,2.8993203021890495e-16,0.0,0.4413370025369725,0.02374343450619547,0.46508043704316826
361.42451,42.42176,44.3445,51.56871,0.105145496,1.95e-10,0.0,0.0,0.09818511,0.09818511,0.047250325,0.101683706,0.0,0.0,2.3e-10,0.101683706,0.4666750344765269,1.634886237046785e-16,0.0,0.44782151704811446,0.024626517746514205,0.4724480347946288
362.37942,42.32023,44.2952,51.12398,0.109648468,1.43e-10,0.0,0.0,0.102596353,0.102596353,0.051978445,0.099790865,0.0,0.0,1.41e-10,0.099790865,0.4701150952140942,9.174224410220516e-17,0.0,0.4534778445100791,0.025548287069287256,0.47902613157936647
363.33434,42.21235,44.24523,50.67087,0.104161011,1.04e-10,0.0,0.0,0.107144649,0.107144649,0.05767011,0.097910047,0.0,0.0,8.64e-11,0.097910047,0.4774718479796718,5.1231421397499184e-17,0.0,0.45812716618851496,0.026510678116937008,0.48463784430545204
364.28925,42.1213,44.18506,50.21209,0.107831456,7.57e-11,0.0,0.0,0.111812758,0.111812758,0.064188947,0.096041947,0.0,0.0,5.24e-11,0.096041947,0.4774404318998755,2.847042668948722e-17,0.0,0.4615633150300674,0.02751568784961032,0.4890790028796778
365.24417,42.00641,44.12264,49.75904,0.122864365,5.49e-11,0.0,0.0,0.116576553,0.116576553,0.068309776,0.09418716,0.0,0.0,3.17e-11,0.09418716,0.4776760574332961,1.5744784734479452e-17,0.0,0.46354986180626223,0.02856546014942022,0.49211532195568247
366.19908,41.88665,44.0546,49.29981,0.117047155,3.98e-11,0.0,0.0,0.121402702,0.121402702,0.071152931,0.092346338,0.0,0.0,1.9e-11,0.092346338,0.4810899381043612,8.665029531097998e-18,0.0,0.46381649798693103,0.02966220648196597,0.493478704468897
367.154,41.78287,43.98675,48.84024,0.118209574,2.88e-11,0.0,0.0,0.126246646,0.126246646,0.078692948,0.090520032,0.0,0.0,1.14e-11,0.090520032,0.4782362510885356,4.745571306439748e-18,0.0,0.4620560275179098,0.030808298959301435,0.49286432647721123
368.10891,41.66089,43.90431,48.38646,0.128178943,2.07e-11,0.0,0.0,0.131049156,0.131049156,0.078237415,0.08870885,0.0,0.0,6.75e-12,0.08870885,0.4781262948092504,2.5864112022319857e-18,0.0,0.4579217604538606,0.03200618334560548,0.48992794379946614
369.06383,41.53807,43.83733,47.9271,0.134828819,1.49e-11,0.0,0.0,0.135732922,0.135732922,0.078431151,0.0869133,0.0,0.0,3.99e-12,0.0869133,0.4793986726897046,1.4027870046224635e-18,0.0,0.4510259387193127,0.03325848013027657,0.4842844188495892
370.01874,41.40339,43.75452,47.47089,0.133132351,1.07e-11,0.0,0.0,0.140197387,0.140197387,0.083620041,0.085133947,0.0,0.0,2.34e-12,0.085133947,0.467539102567045,7.571406304914822e-19,0.0,0.44094088828930583,0.03456788883623083,0.4755087771255367
370.97366,41.28381,43.67763,47.03418,0.145636213,7.66e-12,0.0,0.0,0.144313218,0.144313218,0.083504846,0.083371254,0.0,0.0,1.37e-12,0.083371254,0.45186215041035993,4.066740105962592e-19,0.0,0.4272030037718634,0.03593729761268277,0.46314030138454615
371.92857,41.12525,43.59504,46.60791,0.148348468,5.47e-12,0.0,0.0,0.147914647,0.147914647,0.091835343,0.081625741,0.0,0.0,7.95e-13,0.081625741,0.42438878862952834,2.1737369436176496e-19,0.0,0.4093245147550083,0.037369677574339406,0.4466941923293477
